gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,TenureGroup,ChargesRatio
0,0,0,0,46,1,1,2,0,0,0,1,0,1,1,95.65,4664.2,1,0,1,0,0,2-4 years,48.25866528711846
1,0,1,0,38,1,0,1,1,1,0,0,1,0,0,69.0,2669.45,1,0,1,0,0,2-4 years,38.135
1,0,1,1,60,1,0,0,0,0,0,0,0,0,0,23.95,1506.4,1,0,1,0,0,4-5 years,60.37675350701404
1,0,1,0,14,1,1,1,1,1,0,1,1,1,0,50.2,668.85,0,0,1,0,0,1-2 years,13.0634765625
1,0,1,1,72,1,0,1,0,0,0,1,1,1,0,64.45,4720.0,0,1,1,0,0,5+ years,72.1161191749427
1,0,1,0,67,1,0,2,1,0,1,1,0,1,1,88.4,5798.3,1,0,0,0,0,5+ years,64.85794183445189
0,0,1,1,55,1,1,0,0,0,0,0,0,0,0,19.15,998.1,1,0,1,0,0,4-5 years,49.53349875930522
0,0,0,0,1,1,1,1,0,1,1,1,1,1,0,49.55,49.55,0,0,0,0,0,0-1 year,0.9802176063303659
1,0,1,1,72,1,1,2,0,0,0,0,0,0,0,111.95,8033.1,0,1,0,0,0,5+ years,71.12084993359893
1,0,1,0,16,1,1,2,0,0,1,1,1,1,0,80.75,1321.3,0,0,0,0,0,1-2 years,16.16269113149847
1,0,0,0,35,1,1,0,0,0,0,0,0,0,0,19.25,677.9,0,1,0,0,1,2-4 years,33.47654320987654
0,0,1,0,71,1,0,2,0,1,0,1,0,0,1,104.1,7412.25,1,0,1,0,0,5+ years,70.52568981921979
1,0,1,1,72,1,0,2,0,0,0,0,0,0,1,112.6,8126.65,0,1,1,0,0,5+ years,71.53741197183099
0,0,1,1,45,1,0,0,0,0,0,0,0,0,1,25.9,1216.6,1,0,1,0,0,2-4 years,45.226765799256505
1,0,1,0,37,1,0,2,1,1,0,0,0,1,0,94.3,3460.95,0,1,0,0,1,2-4 years,36.31636935991605
0,0,1,1,39,1,1,2,1,1,0,0,1,1,1,81.5,3107.3,0,0,0,0,0,2-4 years,37.664242424242424
1,0,1,0,61,1,1,0,0,0,0,0,0,0,1,20.55,1252.0,1,0,1,0,0,5+ years,58.09744779582366
1,0,0,1,44,1,1,0,0,0,0,0,0,0,0,19.55,819.95,0,1,0,0,0,2-4 years,39.900243309002434
0,0,1,0,59,1,0,2,0,0,0,1,0,0,1,109.15,6557.75,1,0,1,0,0,4-5 years,59.53472537448933
0,0,0,0,12,1,1,0,0,0,0,0,0,0,0,20.4,266.6,0,0,0,0,1,0-1 year,12.457943925233646
1,0,1,0,61,1,0,2,0,1,0,0,0,1,0,99.4,5943.65,0,0,0,0,0,5+ years,59.19970119521911
1,0,1,1,54,1,0,1,1,1,0,1,1,0,0,63.35,3409.1,0,1,1,0,0,4-5 years,52.97746697746698
0,0,0,0,12,1,1,0,0,0,0,0,0,0,0,19.45,227.45,0,0,0,0,0,0-1 year,11.122249388753056
1,0,0,0,40,1,0,2,1,0,0,1,0,0,1,102.65,4108.15,0,0,0,0,1,2-4 years,39.634828750602985
1,0,1,0,24,1,1,1,0,1,1,0,1,1,0,53.6,1315.35,0,0,0,0,1,1-2 years,24.09065934065934
1,0,1,1,41,1,0,1,1,0,0,1,0,1,0,68.5,2839.95,1,0,0,0,0,2-4 years,40.86258992805755
1,0,1,0,60,1,0,2,0,1,0,0,0,0,1,109.45,6572.85,0,0,0,0,0,4-5 years,59.50973291081938
1,0,1,0,47,1,1,0,0,0,0,0,0,0,0,19.65,973.1,0,1,0,0,1,2-4 years,47.12348668280872
0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,20.3,20.3,0,0,1,0,0,0-1 year,0.9530516431924883
0,0,1,1,20,1,1,0,0,0,0,0,0,0,0,19.7,395.6,1,0,0,0,0,1-2 years,19.111111111111114
0,0,0,0,68,1,1,1,0,0,0,0,0,0,1,82.45,5646.6,0,1,1,0,0,5+ years,67.6644697423607
1,0,1,0,72,1,1,1,0,0,0,0,0,0,0,84.45,6033.1,0,1,0,0,1,5+ years,70.60386190754828
0,0,1,0,68,1,0,2,1,0,0,1,1,1,0,86.45,5762.95,1,0,1,0,0,5+ years,65.89994282447113
1,0,0,1,27,1,0,0,0,0,0,0,0,0,1,25.85,788.55,0,1,1,0,0,2-4 years,29.36871508379888
0,0,1,1,10,1,1,0,0,0,0,0,0,0,0,20.15,220.8,0,1,0,0,1,0-1 year,10.439716312056738
1,0,1,1,2,1,1,1,0,0,1,0,1,1,0,59.5,130.5,0,1,0,0,1,0-1 year,2.15702479338843
1,0,0,0,72,1,1,0,0,0,0,0,0,0,0,19.3,1414.8,0,1,0,0,0,5+ years,69.69458128078817
0,0,0,0,47,1,1,2,0,1,1,1,1,1,0,75.45,3545.1,0,0,1,0,0,2-4 years,46.37148463047743
1,0,0,0,24,1,1,1,1,1,0,1,1,1,1,49.7,1167.8,0,0,0,0,1,1-2 years,23.03353057199211
1,0,0,0,3,1,1,0,0,0,0,0,0,0,0,21.2,52.05,1,0,0,0,1,0-1 year,2.3445945945945947
1,0,1,1,72,1,0,2,0,0,0,0,1,0,1,104.9,7732.65,0,1,1,0,0,5+ years,73.0184135977337
0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,20.0,40.9,0,0,0,0,1,0-1 year,1.9476190476190476
1,0,0,1,12,1,1,1,0,1,1,1,0,0,1,69.85,837.5,0,0,0,0,1,0-1 year,11.82074805928017
1,0,0,0,6,1,1,0,0,0,0,0,0,0,0,20.65,109.3,0,0,0,0,1,0-1 year,5.0484988452655895
0,0,0,0,18,1,1,0,0,0,0,0,0,0,0,19.65,391.7,0,0,0,0,1,1-2 years,18.968523002421307
0,0,1,0,29,1,1,0,0,0,0,0,0,0,0,19.85,573.05,0,0,0,0,1,2-4 years,27.484412470023976
1,0,0,0,12,1,1,0,0,0,0,0,0,0,0,20.05,265.45,0,0,1,0,0,0-1 year,12.610451306413301
1,0,1,1,69,1,0,2,1,0,0,1,0,1,0,95.75,6511.25,1,0,1,0,0,5+ years,67.29974160206719
1,0,0,0,13,1,1,1,1,0,1,0,0,0,0,73.35,931.55,0,0,0,0,1,1-2 years,12.52925353059852
0,0,0,0,18,1,1,1,1,1,0,1,1,1,1,50.0,892.7,0,0,0,0,1,1-2 years,17.50392156862745
1,0,1,1,12,1,1,0,0,0,0,0,0,0,0,21.05,262.05,0,1,0,0,0,0-1 year,11.884353741496598
0,0,1,1,72,1,0,1,0,0,0,0,1,0,1,79.5,5661.7,0,1,0,0,0,5+ years,70.33167701863354
0,0,1,1,51,1,0,2,0,1,1,0,0,1,1,95.15,5000.05,1,0,0,0,1,4-5 years,52.00260010400416
0,0,1,0,3,1,1,1,1,1,1,1,1,1,1,46.1,130.15,0,0,0,0,1,0-1 year,2.7632696390658174
1,0,1,0,68,1,0,0,0,0,0,0,0,0,0,25.25,1728.2,0,1,0,0,0,5+ years,65.83619047619048
1,0,1,1,72,1,1,0,0,0,0,0,0,0,0,19.95,1322.85,0,1,0,0,0,5+ years,63.143198090692124
0,0,1,1,53,1,1,2,1,0,0,0,0,0,1,108.25,5935.1,0,0,0,0,0,4-5 years,54.325858123569795
0,0,1,1,72,1,0,1,0,0,0,0,0,1,0,80.2,5714.2,0,1,0,0,0,5+ years,70.37192118226601
1,0,1,1,69,1,0,1,1,0,0,0,0,0,1,81.95,5601.4,0,1,0,0,0,5+ years,67.52742616033754
0,0,1,1,13,1,1,0,0,0,0,0,0,0,0,19.55,265.3,0,1,0,0,1,1-2 years,12.909975669099756
1,0,1,1,52,1,0,0,0,0,0,0,0,0,0,24.8,1229.1,0,1,0,0,1,4-5 years,47.63953488372093
0,0,1,0,64,1,1,0,0,0,0,0,0,0,0,19.45,1208.6,0,1,1,0,0,5+ years,59.100244498777506
1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,44.05,44.05,0,0,0,0,0,0-1 year,0.9778024417314095
0,0,1,0,10,1,1,1,1,1,0,1,0,0,1,67.8,653.15,0,0,1,0,0,0-1 year,9.493459302325581
0,0,0,0,6,1,1,0,0,0,0,0,0,0,0,20.2,123.65,0,0,0,0,1,0-1 year,5.832547169811321
1,0,0,0,20,1,1,0,0,0,0,0,0,0,1,19.6,356.15,0,0,1,0,0,1-2 years,17.28883495145631
0,0,0,0,11,1,1,1,1,1,0,0,1,0,0,64.9,697.25,1,0,1,0,0,0-1 year,10.580424886191198
0,0,1,1,70,1,0,2,0,0,0,1,0,0,1,108.15,7930.55,1,0,1,0,0,5+ years,72.65735226752176
0,0,1,1,54,1,0,0,0,0,0,0,0,0,1,24.75,1342.15,1,0,0,0,0,4-5 years,52.122330097087385
1,0,0,0,36,1,1,1,0,1,0,0,0,0,1,79.2,2854.95,0,0,1,0,0,2-4 years,35.59788029925187
1,0,0,0,6,1,1,1,0,1,0,0,0,0,0,78.65,483.3,0,0,1,0,0,0-1 year,6.067796610169491
0,0,1,1,72,1,0,1,0,0,1,0,0,1,0,74.55,5430.65,0,1,0,0,1,5+ years,71.88153540701522
1,0,1,1,8,1,1,0,0,0,0,0,0,0,0,19.7,130.25,0,1,0,0,1,0-1 year,6.292270531400966
1,0,0,0,44,1,1,0,0,0,0,0,0,0,0,20.4,905.55,0,1,1,0,0,2-4 years,42.31542056074766
1,0,0,0,17,1,1,0,0,0,0,0,0,0,0,19.45,369.05,0,1,1,0,0,1-2 years,18.046454767726164
0,0,1,1,30,1,1,0,0,0,0,0,0,0,0,19.3,602.9,0,1,0,0,1,2-4 years,29.69950738916256
1,0,0,0,7,1,0,0,0,0,0,0,0,0,1,25.05,152.95,0,0,0,0,0,0-1 year,5.871401151631478
1,0,0,0,63,1,0,1,0,0,0,0,1,1,0,68.8,4111.35,1,0,0,0,0,5+ years,58.90186246418339
1,0,1,1,4,1,1,1,1,1,1,1,1,1,0,45.25,155.35,0,0,0,0,1,0-1 year,3.358918918918919
1,0,1,1,42,1,1,0,0,0,0,0,0,0,0,19.35,867.3,0,1,0,0,1,2-4 years,42.619164619164614
0,0,0,0,60,1,1,0,0,0,0,0,0,0,0,20.6,1093.0,0,1,0,0,1,4-5 years,50.60185185185185
0,0,1,1,72,1,0,2,0,0,0,0,0,1,0,106.1,7657.4,0,1,1,0,0,5+ years,71.49766573295985
1,0,1,0,72,1,0,0,0,0,0,0,0,0,0,25.85,1872.2,0,1,1,0,0,5+ years,69.72811918063314
0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,20.35,35.1,0,0,1,0,0,0-1 year,1.6440281030444965
0,0,1,1,53,1,1,0,0,0,0,0,0,0,0,19.55,1007.9,1,0,0,0,0,4-5 years,49.04622871046229
0,0,0,0,46,1,1,1,1,1,1,1,1,0,0,55.65,2688.85,1,0,1,0,0,2-4 years,47.464254192409534
0,0,0,0,69,1,0,1,0,1,0,0,0,0,1,85.35,5897.4,0,1,1,0,0,5+ years,68.29646786334685
0,0,1,1,50,1,0,1,0,0,0,0,1,0,1,80.05,4042.2,1,0,0,0,0,4-5 years,49.872917951881554
1,0,1,0,11,1,1,1,1,1,1,1,0,1,1,55.05,608.15,0,0,0,0,0,0-1 year,10.850133809099018
0,0,0,0,62,1,0,2,0,0,0,0,0,0,1,115.05,7133.45,1,0,1,0,0,5+ years,61.46876346402413
1,0,0,0,19,1,1,1,1,1,1,1,1,1,1,45.0,865.85,0,0,0,0,0,1-2 years,18.82282608695652
1,0,1,1,56,1,0,1,0,0,1,0,1,0,1,75.85,4261.2,0,1,1,0,0,4-5 years,55.44827586206897
1,0,1,1,20,1,1,0,0,0,0,0,0,0,0,20.05,400.0,0,1,0,0,1,1-2 years,19.002375296912113
0,0,0,0,63,1,1,0,0,0,0,0,0,0,1,20.6,1298.7,0,1,0,0,1,5+ years,60.125
1,0,0,0,10,1,1,0,0,0,0,0,0,0,0,19.75,208.25,0,0,1,0,0,0-1 year,10.036144578313253
1,0,1,0,36,1,1,0,0,0,0,0,0,0,0,20.0,666.75,1,0,0,0,1,2-4 years,31.75
0,0,0,1,62,1,0,0,0,0,0,0,0,0,0,26.0,1638.7,0,1,0,0,0,5+ years,60.6925925925926
1,0,1,1,57,1,1,2,1,0,0,1,0,0,1,97.55,5598.0,1,0,1,0,0,4-5 years,56.80365296803653
0,0,1,1,71,1,1,0,0,0,0,0,0,0,0,19.9,1389.35,0,1,0,0,0,5+ years,66.47607655502392
0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,20.5,20.5,0,0,0,0,1,0-1 year,0.9534883720930233
1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,43.85,43.85,0,0,0,0,0,0-1 year,0.9777034559643255
0,0,1,0,15,1,1,2,1,0,1,1,1,1,0,75.35,1114.55,0,0,0,0,0,1-2 years,14.597904387688278
1,0,0,0,30,1,0,2,1,1,1,0,1,0,1,89.9,2723.15,0,0,1,0,0,2-4 years,29.95764576457646
1,0,1,1,37,1,1,2,1,1,1,1,0,0,0,91.2,3247.55,1,0,1,0,0,2-4 years,35.22288503253796
1,0,0,0,41,1,1,2,1,0,1,0,0,0,1,99.65,4220.35,0,1,1,0,0,2-4 years,41.93094883258818
0,0,1,0,52,1,0,2,1,0,0,1,0,1,0,94.6,5025.8,0,0,0,0,0,4-5 years,52.57112970711297
0,0,1,1,15,1,0,2,1,0,0,1,0,0,1,105.35,1559.25,0,0,0,0,0,1-2 years,14.661495063469676
0,0,1,1,52,1,1,1,1,1,0,1,1,1,1,50.95,2610.65,1,0,0,0,0,4-5 years,50.25312800769971
1,0,1,0,58,1,1,0,0,0,0,0,0,0,0,20.75,1185.95,0,1,0,0,1,4-5 years,54.5264367816092
1,0,0,0,63,1,0,1,0,1,0,0,1,0,1,71.9,4479.2,0,1,0,0,0,5+ years,61.44307270233195
0,0,0,0,16,1,1,0,0,0,0,0,0,0,0,20.1,296.15,1,0,0,0,1,1-2 years,14.035545023696681
1,0,1,1,49,1,1,1,0,0,1,0,1,1,0,59.6,2970.3,0,0,1,0,0,4-5 years,49.01485148514852
0,0,0,0,31,1,0,2,0,1,0,1,1,1,1,84.75,2613.4,0,0,1,0,0,2-4 years,30.476967930029154
1,0,1,1,38,1,1,1,0,1,0,0,0,0,0,81.0,3084.9,0,1,1,0,0,2-4 years,37.62073170731708
0,0,0,1,4,1,1,0,0,0,0,0,0,0,1,20.05,85.5,0,0,0,0,0,0-1 year,4.061757719714964
0,0,0,0,55,1,1,1,1,0,0,1,1,0,1,64.75,3617.1,0,1,0,0,1,4-5 years,55.012927756653994
0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,20.25,71.2,1,0,0,0,1,0-1 year,3.3505882352941176
0,0,0,0,34,1,1,1,0,0,1,1,1,1,0,55.0,1885.15,1,0,0,0,1,2-4 years,33.66339285714286
0,0,1,1,8,1,1,0,0,0,0,0,0,0,0,19.5,162.15,0,1,0,0,1,0-1 year,7.909756097560976
1,0,0,0,38,1,1,0,0,0,0,0,0,0,0,20.1,730.1,1,0,0,0,1,2-4 years,34.60189573459716
0,0,0,0,35,1,1,0,0,0,0,0,0,0,0,21.1,741.0,1,0,0,0,1,2-4 years,33.52941176470588
0,0,1,0,48,1,0,2,1,0,1,0,0,0,1,105.1,5083.55,0,0,1,0,0,2-4 years,47.91281809613572
1,0,1,1,72,1,0,2,0,0,0,1,0,0,1,108.4,7767.25,0,1,1,0,0,5+ years,70.99862888482632
1,0,1,0,72,1,0,2,0,1,0,0,0,0,1,110.9,8240.85,0,1,1,0,0,5+ years,73.64477211796246
1,0,1,1,72,1,0,0,0,0,0,0,0,0,0,24.1,1734.65,0,1,1,0,0,5+ years,69.10956175298804
0,0,1,0,72,1,0,1,0,1,0,0,0,0,1,84.9,6065.3,0,1,0,0,0,5+ years,70.60884749708964
0,0,1,1,20,1,0,2,1,1,0,0,1,0,1,95.5,1916.2,0,0,0,0,0,1-2 years,19.85699481865285
0,0,1,0,34,1,1,1,1,1,1,0,1,1,0,50.2,1815.3,0,0,0,0,0,2-4 years,35.455078125
0,0,1,0,72,1,0,2,0,1,0,0,0,0,1,110.15,7881.2,0,1,1,0,0,5+ years,70.9059829059829
1,0,1,1,1,1,1,2,1,1,1,1,1,1,1,69.95,69.95,0,0,1,0,0,0-1 year,0.9859055673009162
0,0,0,1,14,1,0,2,0,1,1,0,1,1,1,86.0,1164.05,0,0,0,0,1,1-2 years,13.379885057471263
0,0,1,0,69,1,0,0,0,0,0,0,0,0,0,24.25,1641.8,0,1,0,0,0,5+ years,65.02178217821782
1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,19.2,19.2,0,0,0,0,1,0-1 year,0.9504950495049505
1,0,0,0,54,1,1,1,0,0,1,0,0,1,1,69.9,3883.3,0,0,0,0,1,4-5 years,54.77150916784203
0,0,1,1,49,1,1,1,1,0,0,1,0,0,0,78.0,3824.2,1,0,1,0,0,4-5 years,48.40759493670886
0,0,0,0,22,1,0,1,0,1,1,0,1,1,1,59.05,1253.5,0,0,0,0,1,1-2 years,20.87427144046628
0,0,1,0,72,1,1,0,0,0,0,0,0,0,0,20.05,1423.65,0,1,0,0,0,5+ years,67.63182897862232
0,0,0,0,10,1,1,0,0,0,0,0,0,0,1,19.9,199.45,0,0,0,0,1,0-1 year,9.543062200956937
1,0,1,0,37,1,0,1,0,1,0,1,0,0,0,79.25,2911.8,1,0,0,0,1,2-4 years,36.28411214953271
0,0,1,0,71,1,1,0,0,0,0,0,0,0,0,19.1,1372.45,0,1,1,0,0,5+ years,68.28109452736318
1,0,0,0,66,1,1,0,0,0,0,0,0,0,0,19.7,1253.8,0,1,0,0,0,5+ years,60.570048309178745
1,0,0,0,7,1,0,0,0,0,0,0,0,0,0,23.5,173.0,0,0,0,0,1,0-1 year,7.061224489795919
0,0,1,1,6,1,1,1,1,1,1,0,1,1,1,48.8,297.35,0,0,0,0,1,0-1 year,5.970883534136547
0,0,0,0,49,1,1,1,1,1,0,0,0,0,1,74.45,3721.9,0,1,0,0,0,4-5 years,49.32935719019218
1,0,1,1,18,1,1,2,0,1,0,1,0,1,1,87.9,1500.5,0,0,0,0,1,1-2 years,16.8785151856018
0,0,1,1,53,1,0,2,0,0,0,0,1,0,1,104.05,5566.4,0,1,0,0,0,4-5 years,52.98810090433127
1,0,1,1,60,1,1,1,0,0,0,1,1,1,0,60.5,3694.45,0,1,0,0,0,4-5 years,60.072357723577234
0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,19.4,61.05,0,0,0,0,1,0-1 year,2.9926470588235294
0,0,0,0,34,1,0,1,1,1,1,0,0,1,0,65.0,2157.5,0,0,0,0,1,2-4 years,32.68939393939394
0,0,0,0,54,1,0,2,1,1,0,0,1,0,1,95.1,5064.85,0,1,0,0,0,4-5 years,52.703954214360046
1,0,0,0,44,1,1,2,1,1,0,0,0,0,0,100.1,4378.35,0,1,0,0,0,2-4 years,43.30712166172108
1,0,0,1,18,1,0,2,1,1,0,1,1,1,1,80.55,1406.65,0,0,1,0,0,1-2 years,17.24892703862661
0,0,0,1,18,1,0,1,0,1,1,1,1,1,0,57.65,992.7,0,0,0,0,1,1-2 years,16.925831202046037
0,0,1,0,20,1,1,0,0,0,0,0,0,0,1,20.0,416.45,1,0,0,0,1,1-2 years,19.83095238095238
0,0,1,1,66,1,0,1,0,0,0,0,0,0,0,89.9,5958.85,0,1,1,0,0,5+ years,65.55390539053906
0,0,1,1,42,1,0,2,0,0,1,1,0,1,1,94.45,3923.8,1,0,1,0,0,2-4 years,41.10843373493976
1,0,1,1,46,1,0,2,1,0,1,1,1,1,1,80.0,3769.7,0,0,0,0,0,2-4 years,46.5395061728395
1,0,1,0,71,1,0,1,1,0,0,0,0,0,0,84.2,5956.85,0,1,1,0,0,5+ years,69.91607981220658
1,0,0,0,48,1,1,1,1,0,0,0,0,0,0,78.9,3771.5,0,1,1,0,0,2-4 years,47.20275344180225
0,0,1,1,35,1,1,0,0,0,0,0,0,0,1,19.85,739.35,0,1,0,0,1,2-4 years,35.460431654676256
0,0,1,1,44,1,1,1,0,1,1,0,1,1,0,56.25,2419.55,0,0,0,0,0,2-4 years,42.26288209606987
1,0,0,0,2,1,1,1,1,0,1,1,1,1,1,50.3,92.75,0,0,0,0,1,0-1 year,1.807992202729045
1,0,1,0,11,1,1,0,0,0,0,0,0,0,1,20.55,184.95,1,0,0,0,1,0-1 year,8.582366589327146
1,0,0,0,14,1,1,0,0,0,0,0,0,0,0,19.6,300.4,0,0,1,0,0,1-2 years,14.582524271844658
0,0,0,0,29,1,1,0,0,0,0,0,0,0,0,20.35,617.35,1,0,0,0,1,2-4 years,28.915690866510538
0,0,1,1,49,1,0,2,1,1,1,1,0,0,1,95.4,4613.95,0,0,0,0,0,4-5 years,47.86255186721991
0,0,0,1,16,1,1,0,0,0,0,0,0,0,1,19.3,360.35,1,0,0,0,0,1-2 years,17.751231527093598
0,0,0,1,9,1,1,1,1,1,1,0,0,0,1,69.4,571.45,0,0,1,0,0,0-1 year,8.1171875
1,0,1,1,53,1,0,1,1,1,0,0,0,0,1,78.75,3942.45,1,0,0,0,1,4-5 years,49.435109717868336
1,0,1,0,69,1,1,1,0,0,0,0,0,0,1,84.7,5878.9,0,1,0,0,1,5+ years,68.59859976662777
1,0,1,1,5,1,0,1,1,1,1,0,1,1,1,55.7,259.4,0,0,0,0,1,0-1 year,4.574955908289241
1,0,1,1,45,1,1,1,0,0,0,0,0,0,1,84.35,3858.05,0,1,0,0,1,2-4 years,45.20269478617458
0,0,1,1,13,1,1,0,0,0,0,0,0,0,1,20.45,254.5,0,0,0,0,1,1-2 years,11.864801864801866
1,0,1,1,10,1,1,0,0,0,0,0,0,0,0,20.45,242.4,1,0,0,0,1,0-1 year,11.300699300699302
1,0,1,1,38,1,0,2,1,1,0,1,0,0,1,101.15,3956.7,0,0,1,0,0,2-4 years,38.734214390602055
1,0,1,1,25,1,0,0,0,0,0,0,0,0,1,25.4,546.85,0,0,0,0,0,2-4 years,20.714015151515152
1,0,0,1,35,1,1,1,1,1,1,0,0,0,1,72.1,2495.15,1,0,0,0,1,2-4 years,34.13337893296854
1,0,1,0,70,1,0,1,1,0,0,0,0,1,0,72.95,5265.55,0,1,0,0,0,5+ years,71.20419202163625
1,0,0,0,54,1,0,2,0,0,1,0,0,0,1,108.0,5760.65,0,1,1,0,0,4-5 years,52.849999999999994
1,0,0,0,69,1,0,1,0,0,0,0,1,0,1,81.5,5553.25,0,1,1,0,0,5+ years,67.31212121212121
0,0,1,0,72,1,0,2,0,0,1,1,1,1,1,84.05,6052.25,0,1,0,0,0,5+ years,71.16108171663727
1,0,1,1,13,1,0,0,0,0,0,0,0,0,0,24.5,343.6,1,0,0,0,0,1-2 years,13.474509803921569
1,0,1,1,71,1,0,1,0,0,0,0,0,0,0,90.3,6287.3,0,1,1,0,0,5+ years,68.86418400876232
0,0,0,0,10,1,1,0,0,0,0,0,0,0,0,18.85,163.2,0,0,0,0,1,0-1 year,8.221662468513852
0,0,1,1,71,1,0,2,0,0,0,0,1,1,1,95.15,6770.85,1,0,1,0,0,5+ years,70.41965678627145
1,0,0,0,16,1,1,0,0,0,0,0,0,0,0,19.75,284.35,0,1,0,0,1,1-2 years,13.703614457831327
1,0,1,1,67,1,0,2,1,0,1,1,1,0,1,89.55,6373.1,0,0,0,0,0,5+ years,70.38210933186086
1,0,1,1,38,1,0,1,1,0,0,1,0,0,0,78.95,2862.55,1,0,1,0,0,2-4 years,35.80425265791119
0,0,1,1,48,1,1,0,0,0,0,0,0,0,0,20.2,1027.25,0,1,0,0,0,2-4 years,48.45518867924528
0,0,0,0,42,1,1,1,0,0,1,0,1,0,1,67.7,2882.25,1,0,0,0,1,2-4 years,41.95414847161572
1,0,1,1,72,1,0,1,0,0,0,0,0,1,0,82.3,5815.15,0,1,0,0,0,5+ years,69.80972388955583
0,0,1,1,5,1,1,1,1,1,1,1,1,1,0,44.8,220.45,0,0,0,0,1,0-1 year,4.813318777292577
0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,19.0,19.0,0,0,0,0,1,0-1 year,0.95
0,0,0,0,20,1,1,0,0,0,0,0,0,0,1,18.9,347.65,0,0,1,0,0,1-2 years,17.469849246231156
1,0,1,1,66,1,0,1,0,1,0,0,0,0,1,84.0,5714.25,0,1,0,0,1,5+ years,67.22647058823529
1,0,1,0,53,1,1,0,0,0,0,0,0,0,0,19.9,1110.05,0,1,1,0,0,4-5 years,53.11244019138756
1,0,1,1,70,1,0,1,1,0,0,0,0,0,1,85.95,5931.75,0,1,1,0,0,5+ years,68.22024151811385
0,0,0,0,42,1,1,0,0,0,0,0,0,0,1,20.65,958.1,1,0,0,0,1,2-4 years,44.2540415704388
1,0,1,0,52,1,0,1,0,0,0,0,1,0,1,81.4,4354.45,1,0,1,0,0,4-5 years,52.84526699029126
0,0,1,0,42,1,1,0,0,0,0,0,0,0,0,20.35,869.9,0,0,1,0,0,2-4 years,40.7447306791569
1,0,0,0,16,1,1,0,0,0,0,0,0,0,0,18.95,326.8,0,1,1,0,0,1-2 years,16.380952380952383
1,0,1,1,25,1,1,1,1,0,0,1,1,1,0,53.65,1355.45,1,0,0,0,1,2-4 years,24.80237877401647
0,0,1,1,71,1,0,2,0,0,0,0,0,0,0,113.65,8166.8,0,1,1,0,0,5+ years,71.23244657653728
0,0,1,1,49,1,0,1,1,0,1,0,0,0,0,79.3,3902.45,0,1,0,0,0,4-5 years,48.59838107098381
1,0,1,1,45,1,1,1,0,1,1,0,1,1,0,54.65,2553.7,0,1,0,0,0,2-4 years,45.888589398023356
1,0,1,1,62,1,1,0,0,0,0,0,0,0,0,20.05,1263.9,0,1,1,0,0,5+ years,60.042755344418055
1,0,1,1,72,1,1,0,0,0,0,0,0,0,0,20.3,1401.15,0,1,0,0,0,5+ years,65.78169014084507
1,0,1,0,31,1,0,2,1,1,0,1,0,1,0,88.65,2683.2,0,0,1,0,0,2-4 years,29.929726715002786
1,0,0,0,12,1,0,1,1,1,0,1,0,0,0,74.75,827.05,0,0,0,0,0,0-1 year,10.918151815181517
0,0,1,1,14,1,1,1,0,0,1,0,1,1,0,59.45,780.85,0,0,0,0,0,1-2 years,12.917287014061207
1,0,0,0,6,1,1,0,0,0,0,0,0,0,0,19.15,124.4,1,0,0,0,1,0-1 year,6.1736972704714645
1,0,1,1,58,1,0,2,1,1,0,0,1,0,0,94.35,5563.65,0,1,0,0,0,4-5 years,58.34976402726796
0,0,0,0,54,1,1,2,0,0,1,1,0,0,1,100.05,5299.65,1,0,1,0,0,4-5 years,52.44581890153389
0,0,1,1,65,1,0,0,0,0,0,0,0,0,0,26.0,1654.85,0,1,1,0,0,5+ years,61.29074074074074
1,0,0,0,25,1,1,0,0,0,0,0,0,0,1,20.15,536.35,0,0,0,0,1,2-4 years,25.359338061465724
1,0,0,0,52,1,1,0,0,0,0,0,0,0,0,21.0,1107.2,0,1,0,0,0,4-5 years,50.32727272727273
0,0,1,1,41,1,1,0,0,0,0,0,0,0,0,19.7,804.25,0,1,0,0,0,2-4 years,38.85265700483092
1,0,1,0,63,1,0,1,0,0,0,0,1,0,0,80.0,5040.2,1,0,1,0,0,5+ years,62.22469135802469
0,0,0,0,44,1,0,1,1,1,1,1,1,1,1,50.15,2139.1,0,0,0,0,1,2-4 years,41.82013685239492
0,0,1,0,72,1,1,0,0,0,0,0,0,0,0,20.5,1502.25,0,1,1,0,0,5+ years,69.87209302325581
0,0,1,0,67,1,0,0,0,0,0,0,0,0,1,25.25,1733.15,0,1,1,0,0,5+ years,66.0247619047619
